Longitude,Latitude,Depth_km
-122.538034,39.5559687,-65
-122.5794254,39.48368008,-65
-125.3532195,51.23440113,-75
-125.3016276,51.1690011,-75
-125.2500571,51.10358421,-75
-125.1986509,51.03803815,-75
-125.1472878,50.97245829,-75
-125.0960663,50.90676776,-75
-125.0449101,50.84102641,-75
-124.9938725,50.77519294,-75
-124.9403457,50.71145673,-75
-124.8841233,50.64999186,-75
-124.8280087,50.58842869,-75
-124.7719536,50.52681114,-75
-124.7160338,50.4650709,-75
-124.6601456,50.40330202,-75
-124.6044204,50.34138601,-75
-124.5473,50.28094219,-75
-124.4825135,50.22858187,-75
-124.4177988,50.17613298,-75
-124.3531557,50.12359573,-75
-124.2847368,50.07654438,-75
-124.2126542,50.0347953,-75
-124.1390087,49.99651592,-75
-124.0600596,49.96994683,-75
-123.981133,49.94331066,-75
-123.9021111,49.91698443,-75
-123.8220864,49.89385591,-75
-123.742084,49.87065022,-75
-123.6621014,49.84737631,-75
-123.5821387,49.8240341,-75
-123.502626,49.79927075,-75
-123.4238333,49.77224123,-75
-123.3450664,49.74513653,-75
-123.2684396,49.71326392,-75
-123.1959166,49.67228478,-75
-123.1234412,49.63122127,-75
-123.0526857,49.58749084,-75
-122.9854937,49.53825545,-75
-122.9183651,49.48893377,-75
-122.8512998,49.4395259,-75
-122.7843026,49.39002567,-75
-122.7221811,49.33456758,-75
-122.6604542,49.27863305,-75
-122.5987939,49.22262499,-75
-122.5372389,49.16650129,-75
-122.4757407,49.11031545,-75
-122.4143107,49.05405492,-75
-122.3521121,48.99864665,-75
-122.2898902,48.94326321,-75
-122.2277354,48.88780446,-75
-122.1656448,48.83227389,-75
-122.1036505,48.7766358,-75
-122.0389528,48.72422252,-75
-121.9734116,48.67281011,-75
-121.9079286,48.62132357,-75
-121.8476312,48.56391479,-75
-121.7893497,48.504524,-75
-121.7371134,48.43963746,-75
-121.6849692,48.37467697,-75
-121.6455575,48.30171235,-75
-121.6096982,48.22652593,-75
-121.5891285,48.14619517,-75
-121.5771846,48.06435045,-75
-121.5851961,47.9814366,-75
-121.5931655,47.8985187,-75
-121.6010629,47.81559391,-75
-121.6089162,47.73266493,-75
-121.6164331,47.64974548,-75
-121.6016384,47.56776982,-75
-121.5867834,47.48580516,-75
-121.5834507,47.40377768,-75
-121.6051956,47.32439603,-75
-121.6429873,47.25038654,-75
-121.6683722,47.17104869,-75
-121.6863453,47.09001021,-75
-121.6966382,47.00758789,-75
-121.6779456,46.92641231,-75
-121.6611531,46.84487805,-75
-121.6490667,46.76245956,-75
-121.6374153,46.6799974,-75
-121.6332728,46.59680047,-75
-121.6291301,46.51360355,-75
-121.6249864,46.43040667,-75
-121.6208452,46.34720968,-75
-121.6167097,46.2640124,-75
-121.6125696,46.18081534,-75
-121.6084232,46.09761861,-75
-121.6077368,46.01438324,-75
-121.6100246,45.93111466,-75
-121.6122944,45.84784559,-75
-121.6145394,45.76457585,-75
-121.6167714,45.68130576,-75
-121.6189739,45.59803488,-75
-121.6211685,45.5147638,-75
-121.623329,45.43149182,-75
-121.6260436,45.34825898,-75
-121.6356105,45.26551018,-75
-121.6451774,45.18276138,-75
-121.6546735,45.10000443,-75
-121.6641363,45.01724366,-75
-121.6735736,44.93447999,-75
-121.6829476,44.85170911,-75
-121.6923216,44.76893823,-75
-121.7016109,44.68615781,-75
-121.7108901,44.60337625,-75
-121.7205487,44.52063899,-75
-121.7305886,44.43794625,-75
-121.7405731,44.35524679,-75
-121.7505369,44.27254485,-75
-121.7604376,44.18983532,-75
-121.7703118,44.10712263,-75
-121.7801438,44.0244049,-75
-121.7894621,43.9416285,-75
-121.798538,43.85882441,-75
-121.8075653,43.77601501,-75
-121.8165636,43.69320245,-75
-121.825518,43.61038513,-75
-121.8344395,43.52756426,-75
-121.8433215,43.44473916,-75
-121.8521671,43.36191014,-75
-121.8602748,43.27900944,-75
-121.8675387,43.19602676,-75
-121.8747844,43.11304248,-75
-121.8819768,43.03005357,-75
-121.8891661,42.94706439,-75
-121.8962877,42.86406937,-75
-121.9034092,42.78107435,-75
-121.9104726,42.69807436,-75
-121.9175241,42.61507336,-75
-121.9245923,42.53207379,-75
-121.9316708,42.44907508,-75
-121.9387092,42.36607297,-75
-121.945732,42.28306953,-75
-121.9527148,42.20006272,-75
-121.9596637,42.11705307,-75
-121.9665846,42.03404108,-75
-121.9746388,41.95113268,-75
-121.9828306,41.86823645,-75
-121.9909964,41.78533766,-75
-121.9973838,41.70230129,-75
-122.002057,41.61913247,-75
-122.0066984,41.53596188,-75
-122.0113164,41.45278999,-75
-122.0159144,41.36961699,-75
-122.0204866,41.28644256,-75
-122.0219459,41.20316679,-75
-122.0227844,41.11987101,-75
-122.0236104,41.03657511,-75
-122.0244172,40.95327901,-75
-122.0252105,40.86998279,-75
-122.0244633,40.78672188,-75
-122.0198372,40.70355043,-75
-122.0152102,40.62037904,-75
-122.010302,40.53722569,-75
-122.0042538,40.45414556,-75
-121.9982078,40.37106526,-75
-121.994438,40.28803325,-75
-122.0040035,40.20528428,-75
-122.0135312,40.12253096,-75
-122.0325862,40.04157471,-75
-122.0538076,39.96102323,-75
-122.0795578,39.88201129,-75
-122.111714,39.80516813,-75
-122.1437836,39.72828883,-75
-122.1775504,39.65214833,-75
-122.2118823,39.57625228,-75
-122.2483363,39.50141131,-75
-122.2879712,39.42814491,-75
-125.0584767,51.37398254,-85
-125.0040024,51.31096316,-85
-124.9495902,51.24789028,-85
-124.8952681,51.18473968,-85
-124.84107,51.12148265,-85
-124.7869343,51.0581722,-85
-124.732915,50.99476238,-85
-124.6772479,50.93281578,-85
-124.6207033,50.87164718,-85
-124.5642576,50.81038734,-85
-124.5079173,50.74903048,-85
-124.4516529,50.68760414,-85
-124.3954364,50.6261358,-85
-124.334827,50.56899212,-85
-124.2743007,50.51176051,-85
-124.2138569,50.45444179,-85
-124.1534957,50.3970362,-85
-124.0856961,50.34893966,-85
-124.0164374,50.30265658,-85
-123.9452562,50.25959374,-85
-123.8717426,50.22041916,-85
-123.7949472,50.18837457,-85
-123.7174078,50.15793542,-85
-123.6384726,50.13141341,-85
-123.5591824,50.10587997,-85
-123.4798693,50.08042134,-85
-123.4002103,50.056063,-85
-123.320572,50.0316369,-85
-123.2409561,50.00713797,-85
-123.165575,49.97208169,-85
-123.0911392,49.93468906,-85
-123.0167427,49.8972184,-85
-122.9476939,49.85098134,-85
-122.8803768,49.80191706,-85
-122.8131181,49.75277291,-85
-122.7459289,49.70353366,-85
-122.6788115,49.65419656,-85
-122.6163299,49.59945089,-85
-122.557379,49.54059779,-85
-122.4985136,49.48165931,-85
-122.4415353,49.42089613,-85
-122.3847034,49.35999435,-85
-122.3279532,49.29901651,-85
-122.2697025,49.2395281,-85
-122.2092297,49.18224,-85
-122.148833,49.12487164,-85
-122.0885223,49.0674129,-85
-122.0282934,49.00986841,-85
-121.9652446,48.95549172,-85
-121.9011547,48.90228111,-85
-121.8371279,48.84899448,-85
-121.7731734,48.79562121,-85
-121.7092983,48.74215286,-85
-121.6473616,48.68649058,-85
-121.5864902,48.6296261,-85
-121.5256903,48.57268525,-85
-121.4785369,48.50489343,-85
-121.4368402,48.43278049,-85
-121.3952315,48.36061672,-85
-121.3716351,48.28073035,-85
-121.3543518,48.20010394,-85
-121.3590628,48.11693726,-85
-121.371621,48.03472202,-85
-121.3868977,47.95283483,-85
-121.4022515,47.87096214,-85
-121.4176436,47.78909657,-85
-121.4175883,47.70669412,-85
-121.4052493,47.62460746,-85
-121.375575,47.54677221,-85
-121.3534007,47.46713525,-85
-121.3445552,47.38430623,-85
-121.3760553,47.30835396,-85
-121.4140184,47.2342733,-85
-121.4516851,47.16064804,-85
-121.4648987,47.07840272,-85
-121.4643208,46.99573472,-85
-121.4529412,46.91345064,-85
-121.4299528,46.83338553,-85
-121.4070169,46.75330537,-85
-121.3841331,46.67321028,-85
-121.362579,46.59281322,-85
-121.3489005,46.51064395,-85
-121.3352499,46.42847004,-85
-121.3242516,46.34592455,-85
-121.3148139,46.26316091,-85
-121.3053911,46.18039557,-85
-121.2994027,46.09735091,-85
-121.2953297,46.01415054,-85
-121.291255,45.93095026,-85
-121.2871786,45.84775006,-85
-121.2831004,45.76454995,-85
-121.2872769,45.68135619,-85
-121.2914831,45.59816246,-85
-121.2956884,45.51496868,-85
-121.2998159,45.431771,-85
-121.3039434,45.34857332,-85
-121.3080687,45.26537553,-85
-121.3121185,45.18217404,-85
-121.3161683,45.09897254,-85
-121.3202148,45.01577088,-85
-121.3241879,44.93256569,-85
-121.328161,44.84936049,-85
-121.3323911,44.7661743,-85
-121.3407032,44.68329006,-85
-121.3490153,44.60040581,-85
-121.3573275,44.51752156,-85
-121.3656396,44.43463731,-85
-121.3738545,44.35174341,-85
-121.3820011,44.26884274,-85
-121.3901478,44.18594206,-85
-121.3982945,44.10304139,-85
-121.4064223,44.02013888,-85
-121.4144071,43.93722246,-85
-121.4223919,43.85430604,-85
-121.4303768,43.77138962,-85
-121.4383616,43.6884732,-85
-121.4462442,43.60554704,-85
-121.4540707,43.52261553,-85
-121.4618972,43.43968402,-85
-121.4697238,43.35675251,-85
-121.4772977,43.27379937,-85
-121.4836802,43.19074424,-85
-121.4900627,43.10768912,-85
-121.4964451,43.02463399,-85
-121.5027889,42.94157592,-85
-121.5090535,42.85851182,-85
-121.5153181,42.77544772,-85
-121.5215827,42.69238362,-85
-121.5277915,42.60931535,-85
-121.5339404,42.5262426,-85
-121.5400892,42.44316985,-85
-121.546238,42.3600971,-85
-121.5523145,42.27701904,-85
-121.5583496,42.19393795,-85
-121.5643846,42.11085686,-85
-121.5704197,42.02777577,-85
-121.5777765,41.9448041,-85
-121.585486,41.86186162,-85
-121.5931456,41.77891454,-85
-121.6007868,41.69596574,-85
-121.6083825,41.61301278,-85
-121.6159559,41.53005777,-85
-121.6234883,41.44709903,-85
-121.6309947,41.36413793,-85
-121.6365514,41.28104217,-85
-121.6405215,41.19783683,-85
-121.6444559,41.1146298,-85
-121.6483753,41.03142206,-85
-121.6522708,40.9482132,-85
-121.6561383,40.86500303,-85
-121.6599631,40.78179092,-85
-121.6636106,40.69857082,-85
-121.6672409,40.61534996,-85
-121.6708501,40.53212819,-85
-121.6744313,40.44890521,-85
-121.6780015,40.36568175,-85
-121.6815349,40.28245672,-85
-121.6889413,40.19968819,-85
-121.7048462,40.11792069,-85
-121.7210072,40.03620925,-85
-121.7400627,39.9551181,-85
-121.7594072,39.87411305,-85
-121.7865179,39.79534822,-85
-121.8135629,39.71656082,-85
-121.8405426,39.63775101,-85
-121.8757542,39.5623094,-85
-121.9116803,39.48715489,-85
-121.9509351,39.41376268,-85
-121.9928054,39.3417504,-85
-122.0345945,39.26969099,-85
-124.7482856,51.51720352,-95
-124.6927967,51.45507562,-95
-124.6373335,51.39292488,-95
-124.5820259,51.33063563,-95
-124.5267682,51.26830208,-95
-124.4716351,51.20585827,-95
-124.4165776,51.14334784,-95
-124.3616185,51.0807509,-95
-124.3040372,51.0206334,-95
-124.244649,50.96222167,-95
-124.1853422,50.9037273,-95
-124.1261124,50.84515501,-95
-124.0669897,50.78647452,-95
-124.0031208,50.73308696,-95
-123.9384396,50.68059665,-95
-123.8738197,50.62803096,-95
-123.8026689,50.58486573,-95
-123.7309037,50.54257336,-95
-123.6585954,50.50136395,-95
-123.5820975,50.4683948,-95
-123.5056417,50.43532828,-95
-123.4292175,50.40218881,-95
-123.3528247,50.36897699,-95
-123.2763241,50.33601818,-95
-123.199509,50.30379517,-95
-123.1227285,50.27148969,-95
-123.0459787,50.23911122,-95
-122.97196,50.20108799,-95
-122.898977,50.16093373,-95
-122.8260406,50.12069476,-95
-122.753151,50.08037112,-95
-122.6885382,50.02817996,-95
-122.6255791,49.97363599,-95
-122.5626955,49.91900507,-95
-122.4998895,49.86428491,-95
-122.4382452,49.80828149,-95
-122.3776341,49.75113969,-95
-122.3171051,49.69391094,-95
-122.2566564,49.63659748,-95
-122.1969436,49.57853933,-95
-122.1390942,49.51860324,-95
-122.0813271,49.45858788,-95
-122.0236545,49.39848158,-95
-121.966064,49.33829666,-95
-121.9066674,49.27991358,-95
-121.846684,49.22211322,-95
-121.7867797,49.16423092,-95
-121.7269544,49.10626693,-95
-121.6672406,49.04818812,-95
-121.6075993,48.99003476,-95
-121.5480412,48.93179628,-95
-121.4893802,48.87272122,-95
-121.4359798,48.80878939,-95
-121.3826767,48.74477632,-95
-121.3294515,48.68069857,-95
-121.2839579,48.61135042,-95
-121.2438374,48.53834884,-95
-121.2053741,48.46467837,-95
-121.1846927,48.38398656,-95
-121.1640649,48.30328101,-95
-121.162105,48.22038518,-95
-121.1634915,48.13709672,-95
-121.1663491,48.05387923,-95
-121.1728872,47.97083621,-95
-121.1793954,47.88779084,-95
-121.1851923,47.80473142,-95
-121.1816196,47.72150807,-95
-121.1768733,47.63837612,-95
-121.1675172,47.55560321,-95
-121.1623911,47.47252368,-95
-121.1611256,47.38938678,-95
-121.177759,47.30776435,-95
-121.1995389,47.22741547,-95
-121.2225339,47.14736573,-95
-121.2385252,47.06561509,-95
-121.2396566,46.9828496,-95
-121.2280517,46.90061469,-95
-121.2105043,46.81918385,-95
-121.1906958,46.73828529,-95
-121.1701049,46.65757032,-95
-121.1495542,46.57684513,-95
-121.1290587,46.4961059,-95
-121.1106882,46.41488386,-95
-121.0943358,46.3332047,-95
-121.0780267,46.25151685,-95
-121.0617462,46.1698233,-95
-121.0471652,46.08787628,-95
-121.0389508,46.00498229,-95
-121.0307464,45.92208731,-95
-121.022553,45.83919124,-95
-121.0143695,45.7562942,-95
-121.0100918,45.67312556,-95
-121.0067236,45.58989368,-95
-121.0033473,45.50666213,-95
-120.99997,45.42343063,-95
-120.9965839,45.34019948,-95
-120.993197,45.25696836,-95
-120.9898018,45.17373758,-95
-120.9872403,45.09049842,-95
-120.9889616,45.0072162,-95
-120.9906829,44.92393399,-95
-120.9923763,44.84065121,-95
-120.9940461,44.75736795,-95
-120.9957159,44.67408468,-95
-120.9973387,44.59080049,-95
-120.9989575,44.50751622,-95
-121.0005612,44.42423167,-95
-121.0021295,44.34094643,-95
-121.0036978,44.25766119,-95
-121.0074282,44.17445806,-95
-121.0121802,44.09129371,-95
-121.0169322,44.00812937,-95
-121.0216493,43.92496305,-95
-121.0263096,43.84179351,-95
-121.0309699,43.75862397,-95
-121.0356227,43.67545402,-95
-121.0401926,43.59227947,-95
-121.0447625,43.50910492,-95
-121.0493324,43.42593037,-95
-121.0538323,43.34275201,-95
-121.0583131,43.25957261,-95
-121.0627939,43.17639321,-95
-121.0688242,43.09332704,-95
-121.0764828,43.01037985,-95
-121.0841413,42.92743266,-95
-121.0917568,42.84448152,-95
-121.099308,42.76152448,-95
-121.1068592,42.67856745,-95
-121.114377,42.5956074,-95
-121.1218224,42.5126408,-95
-121.1292678,42.42967421,-95
-121.1366893,42.34670548,-95
-121.1440304,42.26372959,-95
-121.1513715,42.1807537,-95
-121.1588388,42.09778965,-95
-121.1670588,42.01489622,-95
-121.1752741,41.93200232,-95
-121.1834206,41.84910162,-95
-121.1915671,41.76620093,-95
-121.1996417,41.68329321,-95
-121.2077153,41.60038539,-95
-121.2157234,41.51747121,-95
-121.2237249,41.4345564,-95
-121.2316895,41.35163804,-95
-121.2396465,41.26871895,-95
-121.2475585,41.18579555,-95
-121.2554392,41.10286917,-95
-121.2632933,41.01994028,-95
-121.2710984,40.93700675,-95
-121.2788951,40.85407244,-95
-121.2866254,40.7711319,-95
-121.2943557,40.68819136,-95
-121.3046051,40.60553007,-95
-121.3152106,40.52290796,-95
-121.3257683,40.44027973,-95
-121.3362854,40.35764632,-95
-121.346778,40.27500979,-95
-121.3572087,40.19236543,-95
-121.369529,40.11001413,-95
-121.3845879,40.0280866,-95
-121.3988984,39.94602725,-95
-121.4126824,39.86387562,-95
-121.4350817,39.78367603,-95
-121.4579952,39.70358945,-95
-121.481828,39.62383289,-95
-121.5145418,39.54722548,-95
-121.5471847,39.47058783,-95
-121.5811771,39.39456478,-95
-121.6174297,39.31956718,-95
-121.6536045,39.24453202,-95
-121.6897017,39.16945953,-95
